149.672	27.7256
151.5	29.0219
153.33	31.5404
155.157	32.3923
156.986	32.17
158.813	35.3923
160.641	35.5034
162.467	38.0219
164.295	41.5034
166.12	42.0589
167.947	44.5404
169.771	46.2812
171.597	47.0589
173.421	49.2071
175.246	49.0589
177.069	46.6886
178.894	44.6145
180.716	44.5034
182.54	46.5404
184.362	47.5404
186.183	49.3182
188.006	52.7626
189.827	52.6886
191.649	49.7997
193.469	48.7626
195.288	45.096
197.109	45.3182
198.928	43.0219
200.746	43.4663
202.566	42.4663
204.384	41.17
206.203	41.3182
208.02	40.3923
209.837	41.4293
211.655	40.9478
213.471	40.6515
215.286	42.2071
217.102	42.7997
218.918	41.4293
220.733	41.4293
222.547	43.5034
224.363	41.0219
226.176	45.4663
227.989	44.0219
229.802	46.17
231.616	44.096
233.428	44.133
235.24	43.9108
237.051	44.9478
238.864	42.7256
240.675	43.3552
242.485	43.3552
244.295	42.4293
246.106	44.5034
247.915	44.4293
249.724	45.6886
251.532	45.096
253.341	47.8367
255.148	52.5774
256.958	55.0219
258.765	54.133
260.571	53.9478
262.378	51.5404
264.184	49.2441
265.989	47.8737
267.797	45.4293
269.601	46.5404
271.406	43.9849
273.21	44.6886
275.014	44.096
276.818	44.7997
278.621	46.2441
280.423	47.3552
282.226	48.0589
284.028	48.17
285.83	48.6886
287.633	51.0219
289.434	51.3182
291.235	52.9849
293.035	53.6515
294.835	53.9478
296.635	52.096
298.434	50.0589
300.233	48.7626
302.032	50.5404
303.83	51.6145
305.628	51.7626
307.425	52.17
309.222	52.0589
311.019	51.8367
312.816	53.2441
314.612	52.3552
316.408	54.3923
318.203	53.3552
319.998	54.9478
321.791	56.4663
323.585	56.8367
325.379	57.8367
327.173	60.0219
328.966	58.3182
330.759	61.5034
332.552	62.2071
334.344	60.6145
336.136	60.9478
337.928	60.133
339.717	60.2812
341.508	62.4293
343.298	64.6145
345.089	65.17
346.878	71.5034
348.668	75.5034
350.457	91.2812
352.244	106.948
354.032	124.133
355.821	140.207
357.608	139.429
359.396	117.652
361.181	96.9849
362.967	80.2071
364.754	72.3923
366.54	70.7626
368.326	70.0589
370.109	72.2071
371.894	80.3923
373.679	93.4663
375.463	102.985
377.245	103.689
379.028	98.096
380.812	88.6145
382.593	78.7626
384.375	73.6145
386.157	71.0589
387.939	67.096
389.719	66.6886
391.5	67.2812
393.281	72.17
395.059	80.6145
396.84	81.2441
398.619	86.2071
400.397	76.8737
402.176	73.4663
403.953	65.7997
405.731	60.096
407.509	58.7997
409.285	56.0219
411.062	55.9478
412.84	55.4293
414.614	55.6515
416.391	58.9849
418.165	58.6886
419.94	57.133
421.714	59.096
423.489	59.8367
425.263	57.4663
427.036	57.3552
428.81	58.3182
430.581	57.0589
432.354	56.6886
434.125	61.2071
435.898	61.0219
437.668	62.096
439.44	61.2812
441.21	60.5034
442.981	62.5404
444.75	62.9108
446.52	63.8367
448.289	62.5774
450.059	62.5404
451.826	61.5404
453.595	62.5034
455.362	61.9478
457.129	66.3182
458.897	66.7256
460.662	69.2441
462.43	70.133
464.195	75.3923
465.962	81.5404
467.726	89.8737
469.49	98.3182
471.256	97.2812
473.02	98.5034
474.783	103.429
476.548	105.059
478.31	100.318
480.074	88.7626
481.836	78.6515
483.597	73.096
485.36	66.17
487.121	65.8367
488.881	61.4663
490.641	59.3552
492.403	59.133
494.162	57.8737
495.921	59.2812
497.682	53.5774
499.44	58.6886
501.198	54.7626
502.956	55.0219
504.715	58.2441
506.472	56.7997
508.229	54.4663
509.985	57.2441
511.743	57.3182
513.499	56.5034
515.254	55.9849
517.009	57.2812
518.764	56.6886
520.52	56.9478
522.274	57.6886
524.028	56.3552
525.781	56.5034
527.534	56.17
529.289	55.4663
531.041	53.8737
532.793	54.8737
534.544	57.4293
536.296	56.7626
538.047	57.096
539.797	54.133
541.547	57.0589
543.299	58.5774
545.049	57.7626
546.798	60.4293
548.547	62.4663
550.296	63.3182
552.044	66.0589
553.792	67.9478
555.539	66.9849
557.286	64.6886
559.033	61.4663
560.78	61.8367
562.526	62.0589
564.272	61.6515
566.018	62.7626
567.763	60.8737
569.508	62.8367
571.252	60.8737
572.996	60.4663
574.74	59.2071
576.484	60.9108
578.227	59.4293
579.97	59.7997
581.713	61.5774
583.455	61.7256
585.197	61.3552
586.938	60.6515
588.679	60.7626
590.42	59.7626
592.161	59.2441
593.901	60.3552
595.639	61.4663
597.378	61.8737
599.118	60.096
600.857	62.6515
602.595	63.9849
604.333	62.3182
606.071	62.9478
607.809	61.8737
609.544	63.17
611.281	60.3552
613.017	65.9849
614.754	64.5404
616.49	62.3923
618.225	63.9108
619.958	64.7997
621.693	63.8367
623.428	65.8737
625.162	66.5034
626.894	68.3923
628.628	69.6886
630.361	69.8367
632.094	68.9478
633.824	69.3552
635.557	68.133
637.289	65.8737
639.02	63.8367
640.749	65.17
642.48	64.6145
644.211	65.3552
645.939	65.7256
647.669	65.3182
649.399	66.9108
651.128	67.3182
652.855	64.0219
654.584	64.0219
656.312	63.3552
658.038	61.5404
659.766	60.6886
661.491	63.0589
663.218	64.5775
664.944	61.6515
666.669	62.5404
668.395	63.6145
670.118	62.8367
671.844	65.2071
673.569	66.2441
675.291	65.17
677.016	64.096
678.738	64.9478
680.461	64.3552
682.183	64.7997
683.906	67.7626
685.629	66.133
687.349	64.8367
689.071	64.7256
690.791	65.6886
692.512	64.7626
694.231	66.9849
695.952	65.5404
697.67	64.9108
699.391	69.17
701.108	66.6886
702.828	68.5775
704.545	67.0589
706.262	66.4293
707.98	67.6145
709.696	69.096
711.414	66.7256
713.13	64.7256
714.847	65.7256
716.562	65.9849
718.276	65.6886
719.992	65.3552
721.706	66.4663
723.422	63.133
725.135	66.133
726.848	67.7997
728.562	66.0589
730.275	66.4663
731.987	66.7256
733.7	66.3182
735.411	66.0589
737.122	66.0219
738.835	65.7626
740.545	66.7256
742.255	65.6515
743.967	66.4663
745.676	65.9848
747.385	66.133
749.094	65.2441
750.804	65.096
752.512	68.0219
754.22	64.8737
755.927	64.7256
757.636	65.7256
759.343	66.6515
761.049	65.7626
762.755	65.9849
764.461	67.17
766.169	69.3552
767.874	68.3552
769.579	70.3552
771.283	69.6145
772.987	71.5034
774.693	70.3552
776.396	72.5404
778.1	72.133
779.802	70.5404
781.505	71.3923
783.207	68.3552
784.909	70.7997
786.611	69.9108
788.314	67.4663
790.015	67.8367
791.715	66.096
793.416	65.9849
795.116	62.9478
796.815	65.8737
798.515	66.9108
800.214	64.5774
801.912	66.5404
803.611	64.0589
805.309	66.096
807.006	64.9108
808.704	65.9108
810.401	66.6515
812.098	64.8737
813.794	63.9108
815.49	63.3552
817.186	65.5774
818.882	64.3552
820.577	65.8737
822.272	65.5404
823.966	65.2812
825.66	64.8367
827.354	66.5404
829.048	65.5034
830.741	65.7626
832.434	66.7626
834.126	66.3923
835.819	67.8737
837.511	66.5034
839.2	67.9108
840.892	68.3923
842.583	72.7997
844.273	72.2441
845.964	83.6145
847.654	91.7626
849.344	102.133
851.031	101.54
852.72	96.2071
854.409	89.8367
856.097	79.0589
857.786	75.7626
859.471	72.2441
861.159	70.2071
