-113.82	4.875
-111.938	4.625
-110.056	4.625
-108.177	5
-106.296	5.5
-104.418	5
-102.537	4.875
-100.659	4.625
-98.7798	4.75
-96.9028	5
-95.0239	4.125
-93.1455	4.875
-91.2695	4.5
-89.3918	5.25
-87.5166	4.5
-85.6397	4.875
-83.7652	5.5
-81.889	5
-80.0153	4.75
-78.1398	4.75
-76.2669	4.625
-74.3943	4.25
-72.52	4.875
-70.6481	4.75
-68.7745	4.25
-66.9034	4.5
-65.0306	5
-63.1602	5.25
-61.2903	4.5
-59.4185	4.625
-57.5493	4.875
-55.6783	5
-53.8098	4.75
-51.9417	5
-50.0718	5.125
-48.2044	4.875
-46.3352	4.375
-44.4686	4.75
-42.6023	5
-40.7343	5.375
-38.8688	5
-37.0036	5.375
-35.1367	4.25
-33.2722	5.25
-31.4082	5
-29.5445	4.75
-27.6791	4.25
-25.8161	5.25
-23.9536	4.5
-22.0892	5.125
-20.2274	4.5
-18.3659	4.5
-16.5048	4.5
-14.6419	4.75
-12.7816	5
-10.9216	5.5
-9.06199	4.75
-7.20058	4.875
-5.3417	5.5
-3.48319	18.875
-1.62504	73.625
0.232741	97.25
2.09231	103.75
3.94935	9
5.80603	6.25
7.66234	5.25
9.51829	4.875
11.3739	4.5
13.2312	5.25
15.0861	4.375
16.9405	4.75
18.7947	5.125
20.6484	5.5
22.5018	4.5
24.3548	4.25
26.2074	4
28.0619	5
29.9138	4.5
31.7653	4.875
33.6165	4.75
35.4673	4.25
37.3178	4.75
39.1679	4.5
41.0176	4.625
42.867	4.75
44.716	4.75
46.5646	5
48.4128	4.875
50.2607	5
52.1083	4.75
53.9555	5.375
55.8023	4.5
57.6487	5.5
59.4948	4.75
61.3405	4.875
63.1859	5
65.0308	4.625
66.8755	5.25
68.7197	4.875
70.5636	4.125
72.4072	5.125
74.2503	5.5
76.0931	4.375
77.9356	5
79.7755	4.5
81.6173	4.25
83.4586	4.75
85.2996	4.5
87.1402	4.875
88.9805	5.125
90.8204	4.375
92.66	5.25
94.497	5.125
96.3358	5
98.1743	5.5
100.012	4.5
101.85	4.5
103.688	5.5
105.522	5.125
107.359	6.375
109.195	6.25
111.031	5.75
112.867	6.75
114.7	7
116.535	6.75
118.369	7.75
120.203	7.5
122.035	7.375
123.868	8
125.702	7.875
127.534	8.375
129.364	7.875
131.196	8.125
133.028	7.75
134.857	7.75
136.688	9.875
138.519	8
140.347	9.125
142.176	9.375
144.006	8.875
145.833	8.625
147.662	10.25
149.49	10.5
151.316	11.375
153.144	11.25
154.971	12.5
156.796	11.625
158.622	11.75
160.446	12.875
162.272	12.75
164.098	12
165.921	12.25
167.746	13.625
169.568	12.5
171.392	13.25
173.214	11.875
175.037	12.75
176.86	11.75
178.681	11.875
180.503	11.5
182.323	12.75
184.144	10.25
185.963	13.375
187.784	11.875
189.603	12.75
191.423	12.75
193.241	12.625
195.06	13.125
196.877	14.125
198.694	12.75
200.512	13
202.328	13.5
204.146	13.25
205.961	14
207.778	14.375
209.592	15.5
211.406	14.75
213.222	14.75
215.036	16.125
216.851	15.75
218.664	16.5
220.476	16.875
222.29	18.875
224.102	22.375
225.913	23
227.726	22.375
229.537	25.25
231.347	22.75
233.159	24.375
234.969	23.5
236.778	23.25
238.589	24.5
240.397	25.25
242.205	24.375
244.015	24.5
245.823	24
247.63	26.125
249.437	24.25
251.245	26.5
253.051	24.75
254.857	25.75
256.662	25
258.469	26.25
260.274	27.125
262.078	26.875
263.882	26.375
265.686	29.125
267.491	26.875
269.294	27.625
271.096	29.375
272.898	29.625
274.7	26.5
276.502	26.75
278.305	28.25
280.106	30.625
281.906	32.25
283.706	30.875
285.506	31.875
287.305	33.875
289.104	33.375
290.903	33.25
292.701	35.875
294.501	35.75
296.299	39
298.096	42.125
299.893	46.5
301.689	48.25
303.486	44.75
305.282	49.25
307.077	43.5
308.872	40.875
310.667	38.625
312.461	35.625
314.256	36.75
316.049	33.25
317.843	31.375
319.636	30.75
321.429	33.125
323.221	31.875
325.013	29.5
326.805	31.125
328.596	28
330.387	28.75
332.178	29
333.968	28.75
335.756	27.875
337.545	25.5
339.335	26.75
341.124	27.75
342.912	26.5
344.7	25.75
346.488	28.25
348.276	27.25
350.063	26.75
351.848	26.625
353.634	25.375
355.42	26
357.206	25.875
358.991	26.625
360.777	24
362.559	26
364.344	23.75
366.128	25.125
367.911	24.375
369.695	22
371.476	23.25
373.258	23.25
375.041	22.375
376.823	24.625
378.602	24.25
380.384	24
382.164	23.625
383.943	21.875
385.723	21.625
387.503	22.625
389.283	23.625
391.06	22.625
392.839	21.5
394.617	21.5
396.394	20.75
398.171	22
399.949	22
401.724	19
403.501	21.375
405.277	21.25
407.051	21.25
408.827	20.625
410.601	19.625
412.376	19.125
414.15	20.75
415.923	19.5
417.697	20.25
419.469	20
421.242	19.25
423.015	22.25
424.786	21
426.558	22.375
428.328	23.375
430.1	23.25
431.869	22.875
433.64	23.375
435.409	25.25
437.179	23.875
438.947	22
440.717	22.5
442.484	19.875
444.253	21.625
446.019	19.5
447.788	19.5
449.553	18.75
451.319	18.25
453.086	17.875
454.851	17.625
456.618	16.125
458.382	13.125
460.148	15.625
461.911	14.75
463.674	16.25
465.439	17.875
467.202	18.5
468.966	18.25
470.728	19.5
472.489	19.5
474.252	21.625
476.013	21.625
477.774	23.375
479.536	23.125
481.296	25
483.055	26.5
484.816	28.25
486.575	29.875
488.333	30.75
490.091	34.875
491.851	37.375
493.609	37.75
495.366	40.25
497.122	43.125
498.881	49.75
500.637	55.375
502.393	66.625
504.148	74.75
505.905	91.75
507.66	117
509.414	145
511.168	205.5
512.922	296.125
514.677	500.25
516.43	997.875
518.183	2437.62
519.935	4854
521.688	5245.5
523.439	2844.38
525.19	1164.12
526.944	564.375
528.694	333.75
530.445	225.625
532.195	168
533.944	130.125
535.694	108.375
537.443	95.5
539.191	76.75
540.94	66.25
542.688	60
544.435	53.125
546.183	50.5
547.93	44.5
549.676	40.5
551.422	36.25
553.169	32.75
554.914	29.5
556.659	30.375
558.404	27.125
560.149	25.5
561.893	24.375
563.637	22.625
565.381	22.25
567.124	20.75
568.867	19.375
570.61	18.25
572.352	17.25
574.094	17.25
575.836	16.5
577.577	16.625
579.318	14.625
581.059	14.75
582.799	14.25
584.537	16
586.277	16
588.016	15
589.755	15
591.494	14.75
593.232	15
594.968	15.5
596.706	15.5
598.443	15
600.18	15.625
601.917	15.625
603.653	17
605.387	17.75
607.123	17.375
608.858	17.875
610.593	19.875
612.326	20.25
614.06	20.25
615.794	21.375
617.528	21.5
619.259	23.625
620.992	21.75
622.725	21.125
624.455	18.75
626.187	18.75
627.919	19.125
629.648	18.25
631.379	16.125
633.11	16.5
634.838	16.125
636.568	16.5
638.298	15.375
640.026	15.75
641.755	17.25
643.483	16.75
645.21	16
646.938	17.125
648.664	16.75
650.391	15.375
652.118	16.375
653.843	18
655.569	16
657.293	16.75
659.019	16.375
660.742	16.875
662.468	17.625
664.19	16.125
665.915	18.625
667.637	18.5
669.361	17.25
671.082	18.875
672.805	17.875
674.526	17.875
676.249	18.5
677.969	17.25
679.691	17.25
681.41	14.75
683.131	16.25
684.85	15
686.569	16.125
688.289	15.625
690.007	12.5
691.727	13.25
693.444	12.5
695.161	12.5
696.879	14.25
698.595	10.875
700.313	12.125
702.029	11.75
703.744	11.25
705.461	12
707.176	11
708.89	11.25
710.606	10.375
712.32	12.125
714.033	11.625
715.746	11.125
717.461	11.375
719.173	10.875
720.885	10.75
722.599	10.125
724.31	10
726.021	9
727.732	10.75
729.444	9.5
731.154	10.5
732.864	10.625
734.574	6.25
736.283	12
737.994	12.125
739.702	11.75
741.41	11.125
743.118	10.25
744.825	10.625
746.533	11.25
748.241	11.75
749.948	11.75
751.654	12.25
753.36	12
755.066	11.625
756.771	11
758.476	11.625
760.18	12
761.885	10.75
763.589	12.75
765.292	11.875
766.997	12.5
768.7	11.5
770.403	13.5
772.105	11.875
773.807	13
775.509	12.5
777.21	14.5
778.911	12.25
780.612	11.5
782.313	13.25
784.013	13.75
785.712	13.75
787.412	13
789.111	13.625
790.808	12.625
792.506	15
794.205	13.625
795.902	14.625
797.6	13.5
799.297	16
800.994	14.25
802.69	16.125
804.387	16.75
806.083	16.125
807.778	16.625
809.472	16
811.167	17.75
812.861	16.375
814.555	17.125
816.25	17.25
817.943	16
819.635	15.5
821.328	16.125
823.02	17.875
824.713	15.5
826.405	17.125
828.095	17.625
829.786	16.25
831.477	17.5
833.168	16.25
834.857	15.5
836.547	15.25
838.237	15.5
839.924	16.25
841.613	13.875
843.302	15.375
844.991	15
846.677	15.875
848.365	15.875
850.053	15.625
851.738	15.5
853.425	15.125
855.112	15.25
856.796	14.75
858.482	15.25
860.166	15.125
861.851	15.75
863.537	14.375
865.219	16.25
866.904	15.25
868.586	16.125
870.27	16.25
871.951	17.25
873.635	17
875.318	16
876.998	17.125
878.68	17.25
880.36	17.125
882.042	16.125
883.721	16.75
885.402	16.375
887.081	16.625
888.761	14.625
890.439	16.875
892.119	17.125
893.797	17.25
895.476	16.625
897.153	17.25
898.829	15.75
900.507	17.75
902.183	18.5
903.861	18.75
905.536	18.875
907.211	17
908.887	17.25
910.562	19.25
912.238	20
913.911	17.25
915.585	19.25
917.26	17.5
918.933	18.75
920.605	20.375
922.279	21.5
923.951	22.25
925.622	22.75
927.296	27.625
928.966	32
930.637	37.75
932.307	39
933.979	47.75
935.649	59.25
937.318	64
938.987	73.75
940.658	79.5
942.326	86.375
943.994	82.125
945.662	82.125
947.329	81.25
948.998	81.5
950.665	80
952.332	87.125
953.998	81.5
955.664	82.125
957.329	81
958.997	84.75
960.661	81.25
962.326	85.25
963.99	85.25
965.654	83.75
967.318	85.25
968.982	84.625
970.645	88.125
972.307	85.75
973.97	85.25
975.634	89.375
977.296	85.75
978.957	88.5
980.619	89
982.279	85.125
983.94	84.75
985.6	84
987.26	75
988.92	73.125
990.579	61.5
992.238	57.875
993.897	53.5
995.556	47.25
997.214	43
998.87	38.75
1000.53	35.5
1002.18	30.625
1003.84	33.75
1005.5	32
1007.15	29.25
1008.81	29.25
1010.47	27.625
1012.12	25.875
1013.78	26
1015.43	23.625
1017.08	23.5
1018.74	20.75
1020.39	19.75
1022.04	20.75
1023.7	19.75
1025.35	19
1027	17.875
1028.65	16.125
1030.31	14.875
1031.96	15.375
1033.61	14.5
1035.26	13.875
1036.91	12.25
1038.56	11.25
1040.21	9
1041.86	10.875
1043.51	10.625
1045.15	8.875
1046.8	9.25
1048.45	8.5
1050.1	7.75
1051.75	7.75
1053.39	7.75
1055.04	8.5
1056.69	8
1058.33	8.5
1059.98	8.375
1061.62	9
1063.27	7.25
1064.91	8
1066.56	9
1068.2	7.125
1069.85	7.75
1071.49	7.75
1073.13	7.125
1074.78	8.375
1076.42	8.125
1078.06	7.25
1079.7	7.5
1081.34	7.5
1082.99	7.5
1084.63	8.25
1086.27	8.75
1087.91	7.5
1089.55	8.5
1091.19	8.75
1092.82	7.25
1094.46	7.75
1096.1	8.125
1097.74	7.75
1099.38	7.875
1101.02	7.25
1102.65	7.25
1104.29	7.5
1105.93	7.25
1107.56	7.25
1109.2	7.375
1110.84	8.25
1112.47	8.125
1114.11	7
1115.74	7.25
1117.38	7.25
1119.01	7.125
1120.65	7
1122.28	7
1123.91	7.875
1125.55	7.25
1127.18	7.5
1128.81	6.5
1130.44	7
1132.07	7.5
1133.7	7.125
1135.34	8.125
1136.97	6.875
1138.6	7
1140.23	7.75
1141.86	7
1143.49	6.25
1145.12	6.75
1146.74	6.75
1148.37	6.875
1150	7.875
1151.63	6.75
1153.26	7.375
1154.88	7
1156.51	7
1158.14	7.25
1159.76	5.875
1161.39	7
1163.02	6.625
1164.64	6.125
1166.27	7.125
1167.89	6.375
1169.52	6.125
1171.14	6.875
1172.76	6.875
1174.39	5.875
1176.01	6
1177.63	6.625
1179.26	6.125
1180.88	5.5
1182.5	6.25
1184.12	6.25
1185.74	7.5
1187.36	7.125
1188.98	6
1190.6	6.5
1192.22	7
1193.84	6.25
1195.46	6.25
1197.08	6.25
1198.7	5.75
1200.32	6.5
1201.94	6
1203.55	6.5
1205.17	6.875
1206.79	6.625
1208.41	6.5
1210.02	6.25
1211.64	6.875
1213.26	6.5
1214.87	5.75
1216.49	6.75
1218.1	6.375
1219.72	6.375
1221.33	6.375
1222.94	6
1224.56	7.125
1226.17	7.375
1227.79	7
1229.4	6.5
1231.01	6.375
1232.62	6.25
1234.23	6.625
1235.84	6.25
1237.46	6.25
1239.07	6.5
1240.68	6.375
1242.29	6.5
1243.9	5.875
1245.51	6
1247.12	6.25
1248.73	5.75
1250.33	5.75
1251.94	5.25
1253.55	5.5
1255.16	6.75
1256.77	5.75
1258.38	4.75
1259.98	6.5
1261.59	5.5
1263.19	5.375
1264.8	5.5
1266.4	5.125
1268.01	5.75
1269.61	5.5
1271.22	5.625
1272.83	6.25
1274.43	5.625
1276.03	7
1277.64	6.75
1279.24	7.125
1280.84	7.25
1282.44	6
1284.05	7.25
1285.65	7.125
1287.25	6.75
1288.85	7
1290.45	7
1292.05	6.875
1293.65	6.625
1295.25	7.375
1296.85	5.5
1298.45	6.5
1300.05	6
1301.65	6
1303.25	5.875
1304.85	6
1306.44	6.125
1308.04	5.25
1309.64	6.125
1311.24	5.25
1312.83	6.125
1314.43	5.625
1316.03	5.75
1317.62	6.5
1319.22	5.25
1320.81	6.5
1322.41	5.75
1324	6
1325.6	5.625
1327.19	6.25
1328.78	6.375
1330.38	6
1331.97	6.25
1333.56	6.375
1335.15	6
1336.75	6.75
1338.34	6.25
1339.93	6.5
1341.52	6.5
